Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Coordinates,Latitude,Longitude
2768,CA-2018-167752,15/01/2018,18/01/2018,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
2769,US-2016-122140,02/04/2016,07/04/2016,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,"Dallas, Texas, United States",32.7762719,-96.7968559
2770,US-2016-122140,02/04/2016,07/04/2016,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220.0,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,"Dallas, Texas, United States",32.7762719,-96.7968559
2771,US-2016-122140,02/04/2016,07/04/2016,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220.0,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,"Dallas, Texas, United States",32.7762719,-96.7968559
2772,CA-2017-163986,03/09/2017,10/09/2017,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186.0,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,"Waukesha, Wisconsin, United States",43.0622536,-88.3123889
2773,CA-2018-158967,10/12/2018,12/12/2018,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.104,"Fort Lauderdale, Florida, United States",26.1223084,-80.1433786
2774,CA-2017-131576,22/11/2017,26/11/2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,"Detroit, Michigan, United States",42.3315509,-83.0466403
2775,CA-2018-143455,11/11/2018,18/11/2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,"Springfield, Ohio, United States",39.9234046,-83.810138
2776,CA-2017-144729,21/10/2017,25/10/2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037.0,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,"San Diego, California, United States",32.7174202,-117.162772
2777,CA-2016-127019,21/12/2016,25/12/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,"Colorado Springs, Colorado, United States",38.8339578,-104.825348
2778,CA-2016-138534,17/07/2016,19/07/2016,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309.0,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,"Bakersfield, California, United States",35.3738712,-119.019463
2779,CA-2018-108322,30/04/2018,05/05/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068.0,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,"Pompano Beach, Florida, United States",26.2378597,-80.1247667
2780,CA-2018-108322,30/04/2018,05/05/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068.0,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,"Pompano Beach, Florida, United States",26.2378597,-80.1247667
2781,CA-2018-167668,06/05/2018,08/05/2018,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,"New York City, New York, United States",40.7127281,-74.0060152
2782,CA-2018-146724,20/11/2018,27/11/2018,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,"Lakeville, Minnesota, United States",44.650051,-93.2432791
2783,CA-2017-139878,11/11/2017,16/11/2017,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,"Detroit, Michigan, United States",42.3315509,-83.0466403
2784,US-2017-106677,05/11/2017,10/11/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
2785,CA-2017-116974,09/10/2017,15/10/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373.0,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,"Troy, Ohio, United States",40.0394982,-84.2032767
2786,CA-2016-149972,21/09/2016,23/09/2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036.0,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,"Los Angeles, California, United States",34.0536909,-118.242766
2787,CA-2016-149972,21/09/2016,23/09/2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036.0,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,"Los Angeles, California, United States",34.0536909,-118.242766
2788,US-2015-117744,02/12/2015,06/12/2015,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415.0,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,"Corpus Christi, Texas, United States",27.7635302,-97.4033191
2789,US-2015-117744,02/12/2015,06/12/2015,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415.0,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,"Corpus Christi, Texas, United States",27.7635302,-97.4033191
2790,US-2015-117744,02/12/2015,06/12/2015,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415.0,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,"Corpus Christi, Texas, United States",27.7635302,-97.4033191
2791,CA-2015-125514,21/09/2015,22/09/2015,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,"Omaha, Nebraska, United States",41.2587459,-95.9383758
2792,CA-2015-125514,21/09/2015,22/09/2015,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,"Omaha, Nebraska, United States",41.2587459,-95.9383758
2793,CA-2015-125514,21/09/2015,22/09/2015,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,"Omaha, Nebraska, United States",41.2587459,-95.9383758
2794,CA-2015-154599,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,"Redondo Beach, California, United States",33.8398289,-118.3845942
2795,CA-2015-154599,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,"Redondo Beach, California, United States",33.8398289,-118.3845942
2796,CA-2015-154599,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,"Redondo Beach, California, United States",33.8398289,-118.3845942
2797,CA-2015-154599,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,"Redondo Beach, California, United States",33.8398289,-118.3845942
2798,CA-2018-158743,20/10/2018,27/10/2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,"Little Rock, Arkansas, United States",34.7465071,-92.2896267
2799,CA-2018-158743,20/10/2018,27/10/2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,"Little Rock, Arkansas, United States",34.7465071,-92.2896267
2800,CA-2018-158743,20/10/2018,27/10/2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,"Little Rock, Arkansas, United States",34.7465071,-92.2896267
2801,CA-2017-153318,25/10/2017,28/10/2017,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180.0,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,"Miami, Florida, United States",25.7741728,-80.19362
2802,US-2016-110163,01/11/2016,04/11/2016,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301.0,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,"Salem, Oregon, United States",44.9391565,-123.033121
2803,CA-2018-143329,03/11/2018,08/11/2018,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001.0,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,"Las Cruces, New Mexico, United States",32.3140354,-106.779807
2804,CA-2016-159380,12/05/2016,16/05/2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,"San Francisco, California, United States",37.7792588,-122.4193286
2805,CA-2016-159380,12/05/2016,16/05/2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,"San Francisco, California, United States",37.7792588,-122.4193286
2806,CA-2016-122623,07/09/2016,11/09/2016,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,"El Paso, Texas, United States",31.7601164,-106.4870404
2807,CA-2016-148635,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,"Seattle, Washington, United States",47.6038321,-122.330062
2808,CA-2016-148635,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,"Seattle, Washington, United States",47.6038321,-122.330062
2809,CA-2016-148635,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,"Seattle, Washington, United States",47.6038321,-122.330062
2810,CA-2016-148635,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,"Seattle, Washington, United States",47.6038321,-122.330062
2811,CA-2016-135685,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,"Milwaukee, Wisconsin, United States",43.0386475,-87.9090751
2812,CA-2016-135685,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,"Milwaukee, Wisconsin, United States",43.0386475,-87.9090751
2813,CA-2016-135685,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,"Milwaukee, Wisconsin, United States",43.0386475,-87.9090751
2814,CA-2016-135685,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,"Milwaukee, Wisconsin, United States",43.0386475,-87.9090751
2815,CA-2016-135685,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,"Milwaukee, Wisconsin, United States",43.0386475,-87.9090751
2816,CA-2016-104626,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,"Franklin, Massachusetts, United States",42.5896205,-72.6110645
2817,CA-2016-104626,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,"Franklin, Massachusetts, United States",42.5896205,-72.6110645
2818,CA-2016-104626,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,"Franklin, Massachusetts, United States",42.5896205,-72.6110645
2819,CA-2016-104626,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1088.76,"Franklin, Massachusetts, United States",42.5896205,-72.6110645
2820,CA-2017-160500,05/05/2017,08/05/2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024.0,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,"Encinitas, California, United States",33.0369867,-117.2919818
2821,CA-2017-160500,05/05/2017,08/05/2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024.0,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,"Encinitas, California, United States",33.0369867,-117.2919818
2822,CA-2017-100202,31/12/2017,05/01/2018,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804.0,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,"Anaheim, California, United States",33.8347516,-117.911732
2823,CA-2018-131016,18/09/2018,20/09/2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017.0,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,"Arlington, Texas, United States",32.7355816,-97.1071186
2824,CA-2018-131016,18/09/2018,20/09/2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017.0,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,"Arlington, Texas, United States",32.7355816,-97.1071186
2825,US-2015-112914,25/09/2015,30/09/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,33.792,"Houston, Texas, United States",29.7589382,-95.3676974
2826,US-2015-112914,25/09/2015,30/09/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328,"Houston, Texas, United States",29.7589382,-95.3676974
2827,US-2015-112914,25/09/2015,30/09/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,"Houston, Texas, United States",29.7589382,-95.3676974
2828,US-2015-112914,25/09/2015,30/09/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.264,"Houston, Texas, United States",29.7589382,-95.3676974
2829,CA-2017-124149,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336,"Lancaster, Ohio, United States",39.7136754,-82.5993294
2830,CA-2017-124149,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,"Lancaster, Ohio, United States",39.7136754,-82.5993294
2831,CA-2017-124149,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,"Lancaster, Ohio, United States",39.7136754,-82.5993294
